YEAR,MO,DY,HR,WS50M,WD50M
2006,7,10,20,7.0,133.3
2006,7,10,21,6.77,138.7
2006,7,10,22,6.59,143.5
2006,7,10,23,6.57,146.5
2006,7,11,0,6.58,148.3
2006,7,11,1,6.63,148.8
2006,7,11,2,6.48,149.5
2006,7,11,3,6.62,149.0
2006,7,11,4,6.98,147.0
2006,7,11,5,7.34,145.7
2006,7,11,6,7.5,144.6
2006,7,11,7,7.22,143.7
2006,7,11,8,9.07,137.2
2006,7,11,9,10.82,130.7
2006,7,11,10,11.23,126.9
2006,7,11,11,11.11,124.7
2006,7,11,12,10.96,123.1
2006,7,11,13,10.91,122.5
2006,7,11,14,11.02,122.9
2006,7,11,15,11.22,123.6
2006,7,11,16,11.24,124.9
2006,7,11,17,10.34,127.0
2006,7,11,18,9.36,130.9
2006,7,11,19,9.1,135.1
2006,7,11,20,8.82,138.1
2006,7,11,21,8.54,140.1
2006,7,11,22,8.28,141.3
2006,7,11,23,8.27,142.3
2006,7,12,0,7.71,143.8
2006,7,12,1,7.42,143.5
2006,7,12,2,7.51,142.1
2006,7,12,3,7.8,138.2
2006,7,12,4,8.59,132.0
2006,7,12,5,8.98,127.5
2006,7,12,6,8.72,124.7
2006,7,12,7,8.31,123.2
2006,7,12,8,10.34,121.4
2006,7,12,9,11.76,119.7
2006,7,12,10,11.94,119.6
2006,7,12,11,11.73,120.1
2006,7,12,12,11.48,121.3
2006,7,12,13,11.32,123.3
2006,7,12,14,11.19,125.3
2006,7,12,15,11.13,126.4
2006,7,12,16,11.09,126.8
2006,7,12,17,10.4,126.7
2006,7,12,18,9.3,128.1
2006,7,12,19,8.5,131.2
2006,7,12,20,7.9,134.3
2006,7,12,21,7.63,136.3
2006,7,12,22,7.11,137.7
2006,7,12,23,6.81,138.3
2006,7,13,0,6.83,138.6
2006,7,13,1,7.04,137.6
2006,7,13,2,7.23,136.5
2006,7,13,3,7.36,135.3
2006,7,13,4,7.6,133.9
2006,7,13,5,7.85,133.5
2006,7,13,6,7.91,134.6
2006,7,13,7,8.05,135.6
2006,7,13,8,10.79,133.5
2006,7,13,9,12.67,131.4
2006,7,13,10,12.88,130.9
2006,7,13,11,12.58,131.6
2006,7,13,12,12.3,133.0
2006,7,13,13,12.19,134.4
2006,7,13,14,12.04,135.3
2006,7,13,15,11.71,136.2
2006,7,13,16,11.17,137.3
2006,7,13,17,10.06,139.2
2006,7,13,18,9.03,143.2
2006,7,13,19,7.7,149.6
2006,7,13,20,7.15,155.7
2006,7,13,21,7.21,159.5
2006,7,13,22,7.01,161.0
2006,7,13,23,6.84,160.3
2006,7,14,0,6.44,159.0
2006,7,14,1,6.21,157.4
2006,7,14,2,6.11,156.0
2006,7,14,3,6.07,154.2
2006,7,14,4,6.13,152.3
2006,7,14,5,6.17,151.3
2006,7,14,6,6.45,150.2
2006,7,14,7,6.19,146.8
2006,7,14,8,8.58,135.1
2006,7,14,9,9.9,129.8
2006,7,14,10,9.98,128.8
2006,7,14,11,9.78,128.9
2006,7,14,12,9.53,128.7
2006,7,14,13,9.23,128.3
2006,7,14,14,8.87,128.2
2006,7,14,15,8.46,129.9
2006,7,14,16,8.04,133.0
2006,7,14,17,7.37,135.9
2006,7,14,18,7.01,139.5
2006,7,14,19,7.01,144.2
2006,7,14,20,7.04,150.0
2006,7,14,21,6.6,155.4
2006,7,14,22,6.35,160.1
2006,7,14,23,5.87,164.5
2006,7,15,0,5.63,167.0
2006,7,15,1,5.76,166.9
2006,7,15,2,5.72,168.0
2006,7,15,3,5.8,168.0
2006,7,15,4,6.0,166.2
2006,7,15,5,6.11,163.6
2006,7,15,6,6.35,158.5
2006,7,15,7,5.85,154.0
2006,7,15,8,6.32,141.2
2006,7,15,9,7.21,123.9
2006,7,15,10,7.58,112.7
2006,7,15,11,7.53,108.1
2006,7,15,12,7.46,106.0
2006,7,15,13,7.4,104.2
2006,7,15,14,7.43,102.4
2006,7,15,15,7.55,100.5
2006,7,15,16,7.75,97.5
2006,7,15,17,7.7,94.4
2006,7,15,18,7.35,92.6
2006,7,15,19,6.53,92.1
2006,7,15,20,5.9,94.2
2006,7,15,21,5.58,99.1
2006,7,15,22,5.63,104.5
2006,7,15,23,5.73,108.4
2006,7,16,0,5.86,110.4
2006,7,16,1,5.94,111.6
2006,7,16,2,6.01,112.5
2006,7,16,3,6.02,112.8
2006,7,16,4,6.13,112.5
2006,7,16,5,6.39,112.0
2006,7,16,6,6.56,111.0
2006,7,16,7,5.98,111.3
2006,7,16,8,6.99,107.7
2006,7,16,9,7.16,107.0
2006,7,16,10,6.94,107.9
2006,7,16,11,6.77,109.4
2006,7,16,12,6.63,111.6
2006,7,16,13,6.7,113.8
2006,7,16,14,6.94,115.5
2006,7,16,15,7.24,116.7
2006,7,16,16,7.58,117.9
2006,7,16,17,7.51,117.8
2006,7,16,18,7.13,116.5
2006,7,16,19,6.52,116.8
2006,7,16,20,6.29,118.1
2006,7,16,21,6.24,120.3
2006,7,16,22,6.06,123.9
2006,7,16,23,5.92,126.8
2006,7,17,0,5.95,128.0
2006,7,17,1,6.46,127.8
2006,7,17,2,6.83,127.7
2006,7,17,3,6.94,128.2
2006,7,17,4,7.03,127.9
2006,7,17,5,6.83,128.0
2006,7,17,6,6.62,128.9
2006,7,17,7,5.82,131.6
2006,7,17,8,8.11,131.0
2006,7,17,9,8.94,131.2
2006,7,17,10,8.89,132.1
2006,7,17,11,8.74,134.5
2006,7,17,12,8.76,137.5
2006,7,17,13,9.02,139.6
2006,7,17,14,9.49,140.6
2006,7,17,15,10.0,141.5
2006,7,17,16,10.23,142.1
2006,7,17,17,9.8,142.3
2006,7,17,18,9.06,143.3
2006,7,17,19,8.6,146.8
2006,7,17,20,8.14,151.3
2006,7,17,21,7.67,154.2
2006,7,17,22,7.42,156.3
2006,7,17,23,7.23,158.1
2006,7,18,0,7.08,159.3
2006,7,18,1,6.9,160.3
2006,7,18,2,7.06,160.3
2006,7,18,3,7.43,159.2
2006,7,18,4,7.96,158.1
2006,7,18,5,8.4,156.1
2006,7,18,6,8.52,154.0
2006,7,18,7,8.29,152.5
2006,7,18,8,9.83,149.2
2006,7,18,9,11.08,144.9
2006,7,18,10,10.91,142.6
2006,7,18,11,10.52,141.3
2006,7,18,12,10.23,140.0
2006,7,18,13,10.01,139.3
2006,7,18,14,9.8,139.1
2006,7,18,15,9.51,138.8
2006,7,18,16,9.25,138.5
2006,7,18,17,8.6,137.9
2006,7,18,18,7.9,138.0
2006,7,18,19,7.15,140.5
2006,7,18,20,6.91,144.9
2006,7,18,21,6.73,150.0
2006,7,18,22,6.56,154.9
2006,7,18,23,6.31,157.7
2006,7,19,0,6.04,158.7
2006,7,19,1,5.81,159.5
2006,7,19,2,5.6,159.9
2006,7,19,3,5.41,160.9
2006,7,19,4,5.31,162.0
2006,7,19,5,5.33,161.8
2006,7,19,6,5.36,160.5
2006,7,19,7,5.21,157.3
2006,7,19,8,6.72,146.6
2006,7,19,9,7.01,140.7
2006,7,19,10,6.75,138.8
2006,7,19,11,6.37,136.5
2006,7,19,12,6.04,132.1
2006,7,19,13,5.87,126.1
2006,7,19,14,5.73,121.7
2006,7,19,15,5.57,119.2
2006,7,19,16,5.65,118.3
2006,7,19,17,6.06,116.8
2006,7,19,18,6.67,116.3
2006,7,19,19,6.66,118.3
2006,7,19,20,6.39,121.9
2006,7,19,21,6.04,126.6
2006,7,19,22,5.94,133.0
2006,7,19,23,5.81,140.7
2006,7,20,0,5.88,146.7
2006,7,20,1,5.86,150.8
2006,7,20,2,5.88,153.5
2006,7,20,3,5.85,153.8
2006,7,20,4,5.84,155.6
2006,7,20,5,5.89,157.5
2006,7,20,6,5.87,156.0
2006,7,20,7,5.92,154.4
2006,7,20,8,6.61,149.6
2006,7,20,9,5.94,145.4
2006,7,20,10,5.13,142.9
2006,7,20,11,4.38,141.8
2006,7,20,12,3.75,140.7
2006,7,20,13,3.5,138.7
2006,7,20,14,3.57,138.6
2006,7,20,15,3.93,139.1
2006,7,20,16,4.64,135.9
2006,7,20,17,5.69,130.9
2006,7,20,18,7.06,129.3
2006,7,20,19,7.44,132.1
2006,7,20,20,7.17,136.9
2006,7,20,21,6.63,139.3
2006,7,20,22,6.34,139.9
2006,7,20,23,6.3,139.4
2006,7,21,0,6.44,141.1
2006,7,21,1,6.56,143.3
2006,7,21,2,6.68,145.5
2006,7,21,3,6.59,148.1
2006,7,21,4,6.87,149.9
2006,7,21,5,7.0,150.6
2006,7,21,6,7.22,149.9
2006,7,21,7,7.1,148.8
2006,7,21,8,8.27,145.8
2006,7,21,9,8.39,143.8
2006,7,21,10,8.06,142.4
2006,7,21,11,7.77,141.7
2006,7,21,12,7.57,141.5
2006,7,21,13,7.53,142.0
2006,7,21,14,7.61,142.5
2006,7,21,15,7.81,142.2
2006,7,21,16,8.1,140.9
2006,7,21,17,8.19,138.0
2006,7,21,18,8.01,134.1
2006,7,21,19,7.53,132.1
2006,7,21,20,7.21,133.0
2006,7,21,21,6.84,136.8
2006,7,21,22,6.52,142.2
2006,7,21,23,6.31,147.7
2006,7,22,0,6.18,152.5
2006,7,22,1,6.18,158.0
2006,7,22,2,6.39,161.2
2006,7,22,3,6.57,161.6
2006,7,22,4,6.64,161.2
2006,7,22,5,6.53,161.1
2006,7,22,6,6.72,161.1
2006,7,22,7,7.4,156.8
2006,7,22,8,8.83,148.8
2006,7,22,9,8.97,143.3
2006,7,22,10,8.88,140.1
2006,7,22,11,8.74,138.4
2006,7,22,12,8.58,137.7
2006,7,22,13,8.4,138.2
2006,7,22,14,8.23,139.0
2006,7,22,15,8.2,139.1
2006,7,22,16,8.32,138.3
2006,7,22,17,8.22,136.1
2006,7,22,18,7.77,133.9
2006,7,22,19,7.24,134.2
2006,7,22,20,6.91,137.1
2006,7,22,21,6.72,142.9
2006,7,22,22,6.66,149.2
2006,7,22,23,6.56,155.0
2006,7,23,0,6.4,160.1
2006,7,23,1,6.55,163.3
2006,7,23,2,6.48,165.0
2006,7,23,3,6.31,164.6
2006,7,23,4,6.17,163.6
2006,7,23,5,6.04,163.8
2006,7,23,6,5.99,166.0
2006,7,23,7,6.1,164.5
2006,7,23,8,6.91,153.8
2006,7,23,9,7.26,140.1
2006,7,23,10,7.87,125.2
2006,7,23,11,8.6,114.7
2006,7,23,12,9.0,111.4
2006,7,23,13,9.36,110.6
2006,7,23,14,9.84,109.6
2006,7,23,15,10.13,109.3
2006,7,23,16,10.16,109.5
2006,7,23,17,9.54,110.3
2006,7,23,18,8.34,111.7
2006,7,23,19,7.76,113.9
2006,7,23,20,7.34,116.4
2006,7,23,21,7.32,118.8
2006,7,23,22,7.29,121.1
2006,7,23,23,7.13,123.1
2006,7,24,0,6.97,125.4
2006,7,24,1,6.6,128.7
2006,7,24,2,6.43,132.3
2006,7,24,3,6.43,135.1
2006,7,24,4,6.47,137.1
2006,7,24,5,6.49,138.1
2006,7,24,6,6.47,139.1
2006,7,24,7,6.45,136.6
2006,7,24,8,7.72,127.7
2006,7,24,9,8.46,121.3
2006,7,24,10,8.07,118.8
2006,7,24,11,7.73,117.8
2006,7,24,12,7.48,117.7
2006,7,24,13,7.24,118.2
2006,7,24,14,7.09,119.9
2006,7,24,15,7.22,121.5
2006,7,24,16,7.56,122.1
2006,7,24,17,7.52,122.0
2006,7,24,18,7.4,121.7
2006,7,24,19,7.25,122.7
2006,7,24,20,6.91,126.0
2006,7,24,21,6.46,130.7
2006,7,24,22,5.77,135.8
2006,7,24,23,5.55,141.1
2006,7,25,0,5.64,144.8
2006,7,25,1,5.81,147.7
2006,7,25,2,5.98,149.9
2006,7,25,3,6.22,150.1
2006,7,25,4,6.31,150.7
2006,7,25,5,6.37,152.4
2006,7,25,6,6.68,154.4
2006,7,25,7,6.62,156.3
2006,7,25,8,7.42,153.9
2006,7,25,9,7.66,149.3
2006,7,25,10,7.38,146.5
2006,7,25,11,7.12,144.5
2006,7,25,12,7.0,143.4
2006,7,25,13,6.92,142.9
2006,7,25,14,6.84,142.7
2006,7,25,15,6.79,141.5
2006,7,25,16,6.6,137.3
2006,7,25,17,6.1,129.5
2006,7,25,18,5.7,117.9
2006,7,25,19,6.06,114.7
2006,7,25,20,6.82,114.5
2006,7,25,21,6.36,111.4
2006,7,25,22,5.35,107.1
2006,7,25,23,4.72,105.1
2006,7,26,0,4.83,105.5
2006,7,26,1,5.23,106.4
2006,7,26,2,5.6,107.7
2006,7,26,3,5.98,109.8
2006,7,26,4,6.49,112.2
2006,7,26,5,6.98,113.0
2006,7,26,6,7.51,113.2
2006,7,26,7,7.3,115.6
2006,7,26,8,8.8,115.7
2006,7,26,9,10.41,114.4
2006,7,26,10,10.56,114.3
2006,7,26,11,10.31,115.2
2006,7,26,12,10.12,116.5
2006,7,26,13,10.15,116.4
2006,7,26,14,10.37,115.5
2006,7,26,15,10.65,115.4
2006,7,26,16,10.66,115.7
2006,7,26,17,9.78,117.3
2006,7,26,18,8.56,120.9
2006,7,26,19,8.18,125.0
2006,7,26,20,8.1,128.5
2006,7,26,21,7.94,131.0
2006,7,26,22,7.73,131.8
2006,7,26,23,7.65,131.6
2006,7,27,0,7.35,131.0
2006,7,27,1,7.14,130.5
2006,7,27,2,6.97,130.1
2006,7,27,3,7.04,128.4
2006,7,27,4,7.03,127.0
2006,7,27,5,7.03,125.6
2006,7,27,6,6.97,124.5
2006,7,27,7,7.09,123.2
2006,7,27,8,8.54,119.6
2006,7,27,9,8.9,119.6
2006,7,27,10,8.59,121.0
2006,7,27,11,8.25,122.8
2006,7,27,12,7.95,124.6
2006,7,27,13,7.76,126.1
2006,7,27,14,7.65,127.2
2006,7,27,15,7.67,128.2
2006,7,27,16,7.85,128.4
2006,7,27,17,7.94,126.9
2006,7,27,18,7.9,125.2
2006,7,27,19,7.49,125.7
2006,7,27,20,6.83,127.5
2006,7,27,21,6.56,130.1
2006,7,27,22,6.52,132.2
2006,7,27,23,6.36,133.8
2006,7,28,0,6.35,134.6
2006,7,28,1,5.94,138.8
2006,7,28,2,5.69,145.2
2006,7,28,3,5.96,147.5
2006,7,28,4,6.22,147.9
2006,7,28,5,6.6,146.2
2006,7,28,6,7.04,143.8
2006,7,28,7,6.65,142.6
2006,7,28,8,7.66,135.2
2006,7,28,9,8.29,127.4
2006,7,28,10,7.94,124.5
2006,7,28,11,7.61,124.0
2006,7,28,12,7.4,124.4
2006,7,28,13,7.26,124.8
2006,7,28,14,7.23,124.6
2006,7,28,15,7.31,123.9
2006,7,28,16,7.57,123.8
2006,7,28,17,7.69,123.5
2006,7,28,18,7.83,123.0
2006,7,28,19,7.31,123.7
2006,7,28,20,6.77,125.6
2006,7,28,21,6.48,127.5
2006,7,28,22,6.25,128.8
2006,7,28,23,5.97,129.7
2006,7,29,0,5.67,131.4
2006,7,29,1,5.57,135.5
2006,7,29,2,5.7,139.7
2006,7,29,3,5.9,142.0
2006,7,29,4,6.0,143.3
2006,7,29,5,6.46,139.9
2006,7,29,6,6.43,138.2
2006,7,29,7,5.93,134.0
2006,7,29,8,6.61,120.4
2006,7,29,9,6.29,111.3
2006,7,29,10,5.8,105.6
2006,7,29,11,5.39,101.2
2006,7,29,12,5.14,98.9
2006,7,29,13,5.17,99.1
2006,7,29,14,5.36,100.0
2006,7,29,15,5.69,101.3
2006,7,29,16,6.09,102.8
2006,7,29,17,6.45,104.1
2006,7,29,18,7.04,104.1
2006,7,29,19,6.93,103.7
2006,7,29,20,6.54,103.7
2006,7,29,21,6.16,104.0
2006,7,29,22,5.88,105.3
2006,7,29,23,5.6,107.9
2006,7,30,0,5.41,111.7
2006,7,30,1,5.53,115.7
2006,7,30,2,5.49,119.7
2006,7,30,3,5.48,122.5
2006,7,30,4,5.61,122.8
2006,7,30,5,5.63,121.9
2006,7,30,6,5.77,119.7
2006,7,30,7,5.62,114.1
2006,7,30,8,6.33,104.5
2006,7,30,9,6.23,100.9
2006,7,30,10,6.04,100.3
2006,7,30,11,5.91,101.3
2006,7,30,12,5.89,102.6
2006,7,30,13,6.07,104.2
2006,7,30,14,6.32,105.6
2006,7,30,15,6.57,106.4
2006,7,30,16,6.81,107.1
2006,7,30,17,6.97,107.5
2006,7,30,18,7.49,107.3
2006,7,30,19,7.63,107.1
2006,7,30,20,7.39,107.3
2006,7,30,21,7.04,108.3
2006,7,30,22,6.57,109.9
2006,7,30,23,6.34,112.4
2006,7,31,0,6.38,114.6
2006,7,31,1,6.41,116.4
2006,7,31,2,6.45,118.4
2006,7,31,3,6.45,121.3
2006,7,31,4,6.33,125.0
2006,7,31,5,6.64,126.4
2006,7,31,6,6.82,126.8
2006,7,31,7,7.08,123.6
2006,7,31,8,8.92,117.5
2006,7,31,9,9.18,116.4
2006,7,31,10,9.09,117.0
2006,7,31,11,9.03,118.0
2006,7,31,12,8.99,119.6
2006,7,31,13,9.07,121.5
2006,7,31,14,9.23,123.3
2006,7,31,15,9.39,125.2
2006,7,31,16,9.47,127.5
2006,7,31,17,9.07,129.8
2006,7,31,18,8.06,130.7
2006,7,31,19,7.48,130.5
2006,7,31,20,7.15,130.2
2006,7,31,21,6.7,129.2
2006,7,31,22,6.48,129.8
2006,7,31,23,6.12,131.3
2006,8,1,0,6.71,132.2
2006,8,1,1,6.85,133.4
2006,8,1,2,6.71,134.1
2006,8,1,3,6.55,133.5
2006,8,1,4,6.51,134.7
2006,8,1,5,6.63,137.6
2006,8,1,6,6.44,139.5
2006,8,1,7,6.39,137.9
2006,8,1,8,8.48,135.1
2006,8,1,9,9.28,136.4
2006,8,1,10,9.39,138.4
2006,8,1,11,9.35,139.5
2006,8,1,12,9.24,140.1
2006,8,1,13,9.17,141.0
2006,8,1,14,9.21,142.2
2006,8,1,15,9.32,143.2
2006,8,1,16,9.34,143.7
2006,8,1,17,8.99,142.6
2006,8,1,18,8.21,138.9
2006,8,1,19,7.56,138.3
2006,8,1,20,7.03,140.3
2006,8,1,21,6.63,143.2
2006,8,1,22,6.23,145.8
2006,8,1,23,6.1,147.1
2006,8,2,0,5.99,148.7
2006,8,2,1,5.92,150.3
2006,8,2,2,6.06,151.4
2006,8,2,3,6.54,152.0
2006,8,2,4,6.69,154.4
2006,8,2,5,6.64,155.1
2006,8,2,6,6.61,153.9
2006,8,2,7,6.87,148.8
2006,8,2,8,9.15,137.7
2006,8,2,9,9.39,133.5
2006,8,2,10,9.04,133.7
2006,8,2,11,8.75,135.7
2006,8,2,12,8.62,137.9
2006,8,2,13,8.69,139.3
2006,8,2,14,8.77,140.2
2006,8,2,15,8.8,140.1
2006,8,2,16,8.78,139.3
2006,8,2,17,8.58,138.7
2006,8,2,18,8.2,139.9
2006,8,2,19,7.53,142.2
2006,8,2,20,6.87,145.1
2006,8,2,21,6.25,146.0
2006,8,2,22,5.73,145.8
2006,8,2,23,5.33,147.8
2006,8,3,0,5.23,153.2
2006,8,3,1,5.3,156.3
2006,8,3,2,5.16,155.4
2006,8,3,3,5.35,156.9
2006,8,3,4,5.56,156.7
2006,8,3,5,5.5,156.7
2006,8,3,6,5.55,158.8
2006,8,3,7,5.59,158.2
2006,8,3,8,6.63,149.6
2006,8,3,9,7.83,142.0
2006,8,3,10,8.52,139.3
2006,8,3,11,8.81,139.2
2006,8,3,12,8.92,139.8
2006,8,3,13,8.95,140.2
2006,8,3,14,8.98,139.7
2006,8,3,15,9.12,140.9
2006,8,3,16,9.47,143.8
2006,8,3,17,9.49,146.1
2006,8,3,18,8.88,148.6
2006,8,3,19,8.53,152.7
2006,8,3,20,8.24,157.4
2006,8,3,21,8.06,159.7
2006,8,3,22,7.65,159.7
2006,8,3,23,7.43,159.2
2006,8,4,0,7.1,159.5
2006,8,4,1,6.99,158.9
2006,8,4,2,6.83,157.1
2006,8,4,3,6.5,155.2
2006,8,4,4,6.72,152.6
2006,8,4,5,6.97,151.4
2006,8,4,6,7.18,151.1
2006,8,4,7,7.27,151.8
2006,8,4,8,8.95,147.1
2006,8,4,9,9.53,143.7
2006,8,4,10,9.34,143.3
2006,8,4,11,9.14,143.9
2006,8,4,12,8.95,143.9
2006,8,4,13,8.97,143.6
2006,8,4,14,9.14,144.0
2006,8,4,15,9.37,144.6
2006,8,4,16,9.62,144.3
2006,8,4,17,9.7,142.4
2006,8,4,18,9.08,139.9
2006,8,4,19,8.2,140.0
2006,8,4,20,7.78,143.8
2006,8,4,21,7.62,148.2
2006,8,4,22,7.51,152.2
2006,8,4,23,7.38,155.5
2006,8,5,0,7.38,157.5
2006,8,5,1,7.3,159.6
2006,8,5,2,7.24,161.1
2006,8,5,3,7.19,160.7
2006,8,5,4,7.49,158.2
2006,8,5,5,7.75,156.1
2006,8,5,6,7.91,154.8
2006,8,5,7,7.34,153.5
2006,8,5,8,10.27,141.9
2006,8,5,9,11.58,135.8
2006,8,5,10,11.49,133.9
2006,8,5,11,11.25,133.8
2006,8,5,12,11.04,135.0
2006,8,5,13,10.93,136.9
2006,8,5,14,10.8,138.5
2006,8,5,15,10.71,139.2
2006,8,5,16,10.72,139.2
2006,8,5,17,10.35,139.4
2006,8,5,18,9.33,140.0
2006,8,5,19,8.6,141.7
2006,8,5,20,7.58,144.8
2006,8,5,21,7.11,150.0
2006,8,5,22,6.85,153.0
2006,8,5,23,6.82,152.4
2006,8,6,0,6.95,152.4
2006,8,6,1,6.92,152.2
2006,8,6,2,6.83,150.1
2006,8,6,3,6.8,146.3
2006,8,6,4,7.41,142.8
2006,8,6,5,7.91,140.1
2006,8,6,6,7.62,141.4
2006,8,6,7,7.21,140.1
2006,8,6,8,11.01,133.4
2006,8,6,9,12.03,129.5
2006,8,6,10,11.67,129.2
2006,8,6,11,11.27,130.0
2006,8,6,12,10.92,131.1
2006,8,6,13,10.68,132.8
2006,8,6,14,10.54,134.1
2006,8,6,15,10.37,134.9
2006,8,6,16,10.16,134.8
2006,8,6,17,9.6,134.1
2006,8,6,18,8.83,134.9
2006,8,6,19,8.62,139.0
2006,8,6,20,7.76,144.8
2006,8,6,21,7.05,150.1
2006,8,6,22,6.98,152.3
2006,8,6,23,6.87,152.1
2006,8,7,0,6.82,149.6
2006,8,7,1,7.33,143.6
2006,8,7,2,7.27,138.3
2006,8,7,3,7.14,133.6
2006,8,7,4,7.09,128.9
2006,8,7,5,6.9,125.5
2006,8,7,6,6.81,123.4
2006,8,7,7,6.96,121.4
2006,8,7,8,9.55,118.2
2006,8,7,9,10.58,119.3
2006,8,7,10,10.78,120.5
2006,8,7,11,10.68,120.5
2006,8,7,12,10.47,120.1
2006,8,7,13,10.14,119.9
2006,8,7,14,9.75,119.9
2006,8,7,15,9.41,120.0
2006,8,7,16,9.16,120.2
2006,8,7,17,8.82,120.7
2006,8,7,18,8.21,121.7
2006,8,7,19,7.69,124.2
2006,8,7,20,7.26,127.7
2006,8,7,21,6.93,130.5
2006,8,7,22,6.93,131.8
2006,8,7,23,6.83,133.5
2006,8,8,0,6.61,136.7
2006,8,8,1,6.44,139.7
2006,8,8,2,6.27,143.4
2006,8,8,3,6.23,146.1
2006,8,8,4,6.16,145.9
2006,8,8,5,6.04,146.8
2006,8,8,6,6.02,147.9
2006,8,8,7,6.06,142.6
2006,8,8,8,8.29,130.5
2006,8,8,9,9.4,124.9
2006,8,8,10,9.54,121.5
2006,8,8,11,9.56,118.8
2006,8,8,12,9.56,117.3
2006,8,8,13,9.5,117.0
2006,8,8,14,9.41,117.1
2006,8,8,15,9.3,117.6
2006,8,8,16,9.25,119.3
2006,8,8,17,8.99,123.0
2006,8,8,18,8.29,127.1
2006,8,8,19,8.18,133.3
2006,8,8,20,7.85,139.8
2006,8,8,21,7.64,145.7
2006,8,8,22,7.52,148.8
2006,8,8,23,7.43,151.0
2006,8,9,0,7.28,153.6
2006,8,9,1,7.74,153.4
2006,8,9,2,8.21,151.1
2006,8,9,3,8.3,148.2
2006,8,9,4,8.16,144.6
2006,8,9,5,7.87,140.6
2006,8,9,6,7.21,137.8
2006,8,9,7,7.24,133.2
2006,8,9,8,10.13,123.2
2006,8,9,9,11.28,117.8
2006,8,9,10,11.23,114.9
2006,8,9,11,10.92,112.4
2006,8,9,12,10.59,110.8
2006,8,9,13,10.35,110.7
2006,8,9,14,10.24,111.6
2006,8,9,15,10.24,113.0
2006,8,9,16,10.25,114.3
2006,8,9,17,9.68,115.3
2006,8,9,18,8.52,116.9
2006,8,9,19,8.04,119.8
2006,8,9,20,7.87,123.1
2006,8,9,21,7.7,126.1
2006,8,9,22,7.64,128.5
2006,8,9,23,7.51,130.2
2006,8,10,0,7.62,131.9
2006,8,10,1,7.56,133.8
2006,8,10,2,7.44,134.1
2006,8,10,3,7.59,131.2
2006,8,10,4,7.94,127.2
2006,8,10,5,8.06,124.0
2006,8,10,6,8.09,121.7
2006,8,10,7,7.94,120.1
2006,8,10,8,9.8,117.5
2006,8,10,9,10.45,116.1
2006,8,10,10,10.26,117.1
2006,8,10,11,9.91,118.5
2006,8,10,12,9.52,119.7
2006,8,10,13,9.25,121.0
2006,8,10,14,9.22,121.8
2006,8,10,15,9.38,122.0
2006,8,10,16,9.59,122.3
2006,8,10,17,9.58,122.2
2006,8,10,18,8.81,122.8
2006,8,10,19,8.41,125.1
2006,8,10,20,8.08,127.8
2006,8,10,21,7.67,130.1
2006,8,10,22,7.52,132.5
2006,8,10,23,7.38,134.8
2006,8,11,0,7.12,136.7
2006,8,11,1,7.01,137.4
2006,8,11,2,6.96,135.1
2006,8,11,3,6.94,132.2
2006,8,11,4,6.77,134.4
2006,8,11,5,6.55,140.1
2006,8,11,6,6.65,143.6
2006,8,11,7,6.81,138.3
2006,8,11,8,9.13,126.9
2006,8,11,9,10.18,120.9
2006,8,11,10,10.22,118.2
2006,8,11,11,10.24,116.0
2006,8,11,12,10.13,115.4
2006,8,11,13,9.9,116.5
2006,8,11,14,9.51,118.1
2006,8,11,15,9.24,119.6
2006,8,11,16,9.15,120.9
2006,8,11,17,8.85,122.2
2006,8,11,18,8.36,123.5
2006,8,11,19,8.07,125.4
2006,8,11,20,7.4,127.4
2006,8,11,21,7.23,129.7
2006,8,11,22,7.42,131.2
2006,8,11,23,7.01,133.3
2006,8,12,0,6.55,137.0
2006,8,12,1,6.28,140.9
2006,8,12,2,6.14,144.0
2006,8,12,3,6.06,145.6
2006,8,12,4,6.0,146.3
2006,8,12,5,6.03,146.7
2006,8,12,6,6.12,146.3
2006,8,12,7,6.59,141.2
2006,8,12,8,8.89,131.3
2006,8,12,9,9.65,127.3
2006,8,12,10,9.72,125.7
2006,8,12,11,9.73,124.4
2006,8,12,12,9.78,123.6
2006,8,12,13,9.84,123.0
2006,8,12,14,9.82,122.7
2006,8,12,15,9.81,122.4
2006,8,12,16,9.81,122.6
2006,8,12,17,9.51,123.3
2006,8,12,18,8.5,125.6
2006,8,12,19,8.0,129.4
2006,8,12,20,7.92,133.8
2006,8,12,21,7.89,137.3
2006,8,12,22,7.81,138.9
2006,8,12,23,7.47,140.1
2006,8,13,0,7.38,140.8
2006,8,13,1,7.38,142.1
2006,8,13,2,7.36,142.7
2006,8,13,3,7.75,142.3
2006,8,13,4,7.98,140.4
2006,8,13,5,8.3,136.6
2006,8,13,6,8.07,134.2
2006,8,13,7,7.87,131.2
2006,8,13,8,10.13,128.8
2006,8,13,9,10.49,127.3
2006,8,13,10,10.01,126.3
2006,8,13,11,9.49,126.7
2006,8,13,12,9.11,128.4
2006,8,13,13,9.04,130.6
2006,8,13,14,9.19,132.5
2006,8,13,15,9.36,133.6
2006,8,13,16,9.52,133.9
2006,8,13,17,9.3,132.6
2006,8,13,18,8.83,131.8
2006,8,13,19,8.05,135.1
2006,8,13,20,7.29,140.4
2006,8,13,21,6.98,145.1
2006,8,13,22,7.02,147.5
2006,8,13,23,6.82,149.5
2006,8,14,0,6.8,150.3
2006,8,14,1,7.19,148.2
